pair,strategy,equity_value
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1004.1268106446146658289274341
BTCUSDT,basic,1003.7251599203568199625958602
BTCUSDT,basic,1006.0119850191698017685539334
BTCUSDT,basic,1007.3028350304718255632197312
BTCUSDT,basic,1011.9165653148266719029730554
BTCUSDT,basic,1013.9378975083152500756638080
BTCUSDT,basic,1003.3816163198235394382771933
BTCUSDT,basic,1001.2043334129349852380996775
BTCUSDT,basic,1002.9588166079391599859797463
BTCUSDT,basic,997.9926527790021455995679301
BTCUSDT,basic,993.2232731352828787415597011
BTCUSDT,basic,988.3939240384880655464116347
BTCUSDT,basic,989.3755848093101368691906323
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,989.1718709277739832948986129
BTCUSDT,basic,988.7762021794028737015806515
BTCUSDT,basic,993.8866633212608943674346493
BTCUSDT,basic,987.4760560879017752567035578
BTCUSDT,basic,997.9327217526743820488653715
BTCUSDT,basic,979.4429145980688300190931356
BTCUSDT,basic,985.4950843767966722023602393
BTCUSDT,basic,1005.8262513005402264805866445
BTCUSDT,basic,991.8297983687693718489613290
BTCUSDT,basic,990.0545289640053765505203697
BTCUSDT,basic,1002.0227350197241710032713864
BTCUSDT,basic,1002.8457023560081570674310937
BTCUSDT,basic,1010.1072625584125044197198307
BTCUSDT,basic,1007.7267445535918138948421068
BTCUSDT,basic,1000.6240858253402822955755612
BTCUSDT,basic,1006.1925943011492554355641741
BTCUSDT,basic,1006.0499782517106088592198790
BTCUSDT,basic,1009.0578803853257002875722846
BTCUSDT,basic,1004.6521196119244953542754079
BTCUSDT,basic,1005.0085016246015567545858748
BTCUSDT,basic,1010.2682194745195356998955429
BTCUSDT,basic,1011.2611560493251903555964000
BTCUSDT,basic,1015.5464363020254543895868988
BTCUSDT,basic,1008.2230547300750861821422646
BTCUSDT,basic,988.9203993380370706834276550
BTCUSDT,basic,986.9283598625631147905653779
BTCUSDT,basic,1000.3045436569195453434781993
BTCUSDT,basic,1006.0596230178034663327864001
BTCUSDT,basic,1005.6352533097177374958594732
BTCUSDT,basic,1012.3524376160940802335657179
BTCUSDT,basic,1011.2058172274809261630016071
BTCUSDT,basic,1018.2341638235415887036408592
BTCUSDT,basic,1017.6570589671656906951523037
BTCUSDT,basic,999.7668084195128524320070822
BTCUSDT,basic,983.1036567185266838795138277
BTCUSDT,basic,1001.5531455886457005689670001
BTCUSDT,basic,1014.1669185289077255884738449
BTCUSDT,basic,1026.3450958857956138919845333
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.4618583667153299758296172
BTCUSDT,basic,1039.0460736233686438438392845
BTCUSDT,basic,1035.5631545370458358236412645
BTCUSDT,basic,1025.5817515915055971286321066
BTCUSDT,basic,1026.1268346019134326570912311
BTCUSDT,basic,1028.3721276303707278853875941
BTCUSDT,basic,1031.0694817809732087179813313
BTCUSDT,basic,1033.1271876833261857734205901
BTCUSDT,basic,1034.6750270065743817965765906
BTCUSDT,basic,1033.3903989388024018484242755
BTCUSDT,basic,1031.6388374711237869868325867
BTCUSDT,basic,1035.2553264482852718212115813
BTCUSDT,basic,1034.1284006465875279435838623
BTCUSDT,basic,1031.3460219646318557775934122
BTCUSDT,basic,1028.4533639400299651494745524
BTCUSDT,basic,1027.3805956781050461145714723
BTCUSDT,basic,1032.4563918344819485374970188
BTCUSDT,basic,1034.2738964205368009018881383
BTCUSDT,basic,1032.8868460625208775983239414
BTCUSDT,basic,1030.7442559333218926935364791
BTCUSDT,basic,1035.6901301160468888875422961
BTCUSDT,basic,1032.3604235515684454483165706
BTCUSDT,basic,1030.1061510346514072409156044
BTCUSDT,basic,1033.3831031044288606779017852
BTCUSDT,basic,1032.0072771069876160982183425
BTCUSDT,basic,1030.4057011574881456844832314
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.8136630358501685597695805
BTCUSDT,basic,1022.4045375706358284923456719
BTCUSDT,basic,1025.5205411599297529853220552
BTCUSDT,basic,1023.8515580387508727820048433
BTCUSDT,basic,1023.4228978221461785175239806
BTCUSDT,basic,1024.1776258518948349575210850
BTCUSDT,basic,1035.2010833374201728330400170
BTCUSDT,basic,1032.3337219270230360302084523
BTCUSDT,basic,1031.7917424872928146326084908
BTCUSDT,basic,1029.5054171420720760548111400
BTCUSDT,basic,1035.6058144947726319990224292
BTCUSDT,basic,1035.9083658186514665777384696
BTCUSDT,basic,1031.8639422350366274298020913
BTCUSDT,basic,1032.4343890038772664445812439
BTCUSDT,basic,1040.8865728064196179027120816
BTCUSDT,basic,1042.0029871915325174981742707
BTCUSDT,basic,1043.9371152910924854595662671
BTCUSDT,basic,1043.9753467765644472836040213
BTCUSDT,basic,1043.4340549534794050555011418
BTCUSDT,basic,1044.8633349121488267721355999
BTCUSDT,basic,1042.9583617583444555974198764
BTCUSDT,basic,1041.0239586121264159682290472
BTCUSDT,basic,1039.3877060432580642329729342
BTCUSDT,basic,1040.8178111419017009530038906
BTCUSDT,basic,1043.5132683910040453815649778
BTCUSDT,basic,1043.4918147516744552932560222
BTCUSDT,basic,1046.3463864924712595434418634
BTCUSDT,basic,1044.2147748924158341024879424
BTCUSDT,basic,1041.7257401601962763569508446
BTCUSDT,basic,1043.6645440529434626709229980
BTCUSDT,basic,1046.6468749664145566136666581
BTCUSDT,basic,1045.8924219833239718414683864
BTCUSDT,basic,1042.9844911908612640383089890
BTCUSDT,basic,1044.2844992202370018894920481
BTCUSDT,basic,1052.8511024325371671519373156
